Note: You are using GPU for training
Dataset: Reuters
No. of target classes: 90
No. of train instances 5827
No. of dev instances 1943
No. of test instances 3019
  8802    13      4491   111/365        30% 0.020254      69.0315
  8810    13      4501   121/365        33% 0.001609      69.6798
  8820    13      4511   131/365        36% 0.019278      70.0382
  8837    13      4521   141/365        39% 0.026448      69.7252
  8859    13      4531   151/365        41% 0.003282      69.1639
  8864    13      4541   161/365        44% 0.022802      69.3323
  8885    13      4551   171/365        47% 0.058237      68.6769
  8896    13      4561   181/365        50% 0.006528      68.8881
  8909    13      4571   191/365        52% 0.019586      68.9136
  8940    13      4581   201/365        55% 0.032525      68.3147
  8951    13      4591   211/365        58% 0.001753      68.3649
  8961    13      4601   221/365        61% 0.044068      68.5803
  8976    13      4611   231/365        63% 0.034014      68.4794
  8985    13      4621   241/365        66% 0.001532      68.6722
  8993    13      4631   251/365        69% 0.028236      68.5508
  9010    13      4641   261/365        72% 0.018562      68.3908
  9026    13      4651   271/365        74% 0.081521      67.8736
