Note: You are using GPU for training
Dataset: Reuters
No. of target classes: 90
No. of train instances 5827
No. of dev instances 1943
No. of test instances 3019
  8247    12      4231   216/365        59% 0.051388      65.0463
  8261    12      4241   226/365        62% 0.031031      65.1825
  8272    12      4251   236/365        65% 0.054818      65.4661
  8287    12      4261   246/365        67% 0.017580      65.4980
  8300    12      4271   256/365        70% 0.004844      65.8447
  8312    12      4281   266/365        73% 0.037061      65.6955
  8331    12      4291   276/365        76% 0.006368      65.5344
  8343    12      4301   286/365        78% 0.048319      65.7343
  8354    12      4311   296/365        81% 0.031905      65.9628
  8376    12      4321   306/365        84% 0.039269      66.0131
  8392    12      4331   316/365        87% 0.026425      65.9612
  8409    12      4341   326/365        89% 0.025362      65.7697
  8426    12      4351   336/365        92% 0.035703      65.6722
  8434    12      4361   346/365        95% 0.008116      65.8700
  8455    12      4371   356/365        98% 0.032360      65.6695

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  8634    12      4380    12/30     0.7391   0.9313   0.7325       0.8201       1.5357

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  8638    13      4381     1/365         0% 0.032112      56.2500
  8664    13      4391    11/365         3% 0.034423      65.9091
  8675    13      4401    21/365         6% 0.023725      66.9643
  8698    13      4411    31/365         8% 0.031893      63.9113
  8708    13      4421    41/365        11% 0.012247      64.6341
  8720    13      4431    51/365        14% 0.021703      66.2990
  8736    13      4441    61/365        17% 0.025110      66.8033
  8747    13      4451    71/365        19% 0.029482      67.6937
  8761    13      4461    81/365        22% 0.049567      68.9815
  8770    13      4471    91/365        25% 0.024139      69.6429
  8783    13      4481   101/365        28% 0.029587      69.3688
  8795    13      4491   111/365        30% 0.012716      69.8198
  8803    13      4501   121/365        33% 0.000685      70.4545
  8814    13      4511   131/365        36% 0.018956      70.4198
  8831    13      4521   141/365        39% 0.029870      70.2571
  8852    13      4531   151/365        41% 0.010607      69.3709
  8858    13      4541   161/365        44% 0.024425      69.2935
  8879    13      4551   171/365        47% 0.055008      68.4576
  8889    13      4561   181/365        50% 0.011464      68.5773
  8903    13      4571   191/365        52% 0.013862      68.6518
  8934    13      4581   201/365        55% 0.027539      68.0970
  8944    13      4591   211/365        58% 0.003699      68.3353
  8954    13      4601   221/365        61% 0.048190      68.5520
  8969    13      4611   231/365        63% 0.016517      68.3983
  8978    13      4621   241/365        66% 0.000944      68.8019
  8986    13      4631   251/365        69% 0.021075      68.7251
  9003    13      4641   261/365        72% 0.017078      68.5105
  9020    13      4651   271/365        74% 0.072875      68.1273
